,Brand,Product,UserName,Recommend,PostDate,Review,Rating,SkinCond,Age,positivity,clean_text
6009,Laneige,Water Bank Ultra Moisture Cream,sasau,Not Recommend,2020-02-15,"Beli produk ini karena mbak2 spg nya bilang muka ku udah bagus cuman kering, padahal muka ku kombinasi berminyak. Entah karena cuacanya waktu aku pakai produk ini lagi lembab banget atau produknya yg bagus moisture banget buat kulit yang kering. Waktu setelah pakai aku ... Read more",3,Combination,25 - 29,0,beli produk mbak spg nya bilang muka ku udah bagus cuman kering muka ku kombinasi minyak cuaca pakai produk lembab banget produk yg bagus moisture banget kulit kering pakai read more
6010,Laneige,Water Bank Ultra Moisture Cream,ganahan,Recommend,2020-01-16,"kulitku itu bertahun2 ngalamin kekeringan yang sampe bersisik gitu padahal udah pake resep dokter, udah pake krim2 mahal juga tapi percuma. kalo aku lepas kembali kering lagi. tapi aku pake krim ini bener2 bikin muka aku jadi normal walahpun aku beberapa kali skip skin ... Read more",5,Normal,19 - 24,1,kulit ngalamin kering sampe sisik gitu udah pake resep dokter udah pake krim mahal kalo lepas kering pake krim bener bikin muka normal walah kali skip skin read more
6011,Laneige,Water Bank Ultra Moisture Cream,cvaq,Recommend,2019-12-05,"aku mau jual preloved ini. karna salah beli. yg mau bisa kontak 081806266966,. ada free cleansing oil nya juga.. isi 98% full... sama seperti beli baru sis.. bisa transaksi dari tokopedia juga biar aman yah.. thanks",4,Normal,30 - 34,1,jual preloved karna salah beli yg kontak free cleansing oil nya isi full beli sis transaksi tokopedia biar aman yah thanks
6012,Laneige,Water Bank Ultra Moisture Cream,nisaherdiandini,Recommend,2019-11-19,bagus bangetttttt untuk tipe kulit yang kering karena bener2 melembabkan dan gampang nyerapnya waktu diaplikasikan. dari sekian moisturizer cuma punya laneige ini yg ga bikin kulitku muncul bruntusan.,5,Dry,19 - 24,1,bagus bangetttttt tipe kulit kering bener melembabkan gampang nyerapnya aplikasi sekian moisturizer yg ga bikin kulit muncul bruntusan
6013,Laneige,Water Bank Ultra Moisture Cream,tizsasalsabila,Recommend,2019-08-29,"Berawal dari mau beli yg gel tapi udh sold, akhirnya beli ini. Kirain bakal terlalu berat dimuka karna muka acne prone tp karna dehydrated jadi fine2 aja malah ngebantu banget pas diruangan berAC. Jd tetep lembab ga kerasa ketarik mukanya.",5,Combination,19 - 24,1,beli yg gel udh sold beli kirain berat muka karna muka acne prone tp karna dehydrated fine aja ngebantu banget pas ruang berac jd tetep lembab ga tarik muka
6014,Laneige,Water Bank Ultra Moisture Cream,angela1410,,2019-05-22,Sebenerya ini adalah moisturizer pertama aku dan ternyata emang sebagus itu aku pake seminggu berturut turut hasilnya juga vagus banget muka aku langsung moist dan squishy gitu. Emang untuk harganya aga nahal tp worth it sih,5,Normal,19 - 24,1,sebenerya moisturizer nyata emang bagus pake minggu hasil vagus banget muka langsung moist squishy gitu emang harga aga nahal tp worth it sih
6015,Laneige,Water Bank Ultra Moisture Cream,reynerleonardo,,2019-05-05,"Walau tgl di indo yg super pnas dan kulitku oily ak braniin cobain ini dan sangat amazed by this product krn buat glowing bgt apalagi klo pke malam sbg sleeping mask krn ruanganku dingin jdi bsk pginya kulitku glowing dan kenyal, tp ini ngga banget utk pagi ya krn pst a ... Read more",5,Combination,19 - 24,1,tgl indo yg super pnas kulit oily ak braniin cobain amazed by this product krn glowing bgt klo pke malam sbg sleeping mask krn ruang dingin jdi bsk pginya kulit glowing kenyal tp ngga banget utk pagi ya krn pst a read more
6016,Laneige,Water Bank Ultra Moisture Cream,doveydove,,2019-03-06,"Aku beli produk ini karena kulit aku yang sangat kering sekali. Dan hasilnya so far so good di kulit aku, dia cukup menghydrate kulit wajah aku. Tp produk ini cukup lengket, jadi kalo aku applikasikan terlalu banyak, munculah jerawat jerawat kecil :)",4,Dry,19 - 24,1,beli produk kulit kering hasil so far so good kulit menghydrate kulit wajah tp produk lengket kalo applikasikan munculah jerawat jerawat
6017,Laneige,Water Bank Ultra Moisture Cream,Bloomy25,,2019-02-25,"produk ini cocok banget ama aku, yang mana aku punya kulit sangat kering ya, teksturnya lebih padet ya gak kaya yang moisuture or gel cream tapi it works , kulitku jadi lembab banget dan kenyal. kalau ditanya mau repurchase? yup pasti!",5,Dry,30 - 34,1,produk cocok banget ama kulit kering ya tekstur padet ya gak kaya moisuture or gel cream it works kulit lembab banget kenyal repurchase yup
6018,Laneige,Water Bank Ultra Moisture Cream,tammyputri,,2019-02-21,"Ini jugaaa terjuaraaaaaa setelah water sleeping mask, bikin muka jadi lembut dan kenyal banget, formula nya yang sedikit thick menurutku ngebikin kulit wajah jadi termoisturize melembapkan banget lah pokoknyaaa!!❤️",4,Combination,19 - 24,1,jugaaa terjuaraaaaaa water sleeping mask bikin muka lembut kenyal banget formula nya thick ngebikin kulit wajah termoisturize lembap banget pokoknyaaa
6019,Laneige,Water Bank Ultra Moisture Cream,anggonoayuu,,2019-01-13,"Beli ini karena kulit aku lagi dehidrasi banget, biasanya yang aku pakai yang warna biru. Teksturnya lebih thick dari yang versi warna birunya. Menurut aku produk ini bener-bener bisa buat kulit aku lembab banget. Repurchase? Sudah pasti!",5,Combination,25 - 29,1,beli kulit dehidrasi banget pakai warna biru tekstur thick versi warna biru produk benerbener kulit lembab banget repurchase
6020,Laneige,Water Bank Ultra Moisture Cream,dina2809,,2019-01-01,"Beli ini karena waktu itu yg moisture cream lagi out of stock dan buat kulitku yg gel cream agak kurang melembabkan. Cream ini kerasa lebih berat sih daripada yg moisture cream,karena emang ditujukan buat dry or super dry skin. Makanya biasanya kalo pake cream ini, aku ... Read more",4,Combination,30 - 34,1,beli yg moisture cream out of stock kulit yg gel cream melembabkan cream berat sih yg moisture creamkarena emang tuju dry or super dry skin kalo pake cream read more
6021,Laneige,Water Bank Ultra Moisture Cream,vikavrizilia,,2018-12-27,"teksturnya thick karna bentuknya cream, di aku ini lumayan berat sih kayak ada pake something yg numpuk bgt di wajah. gaada efek2 apa sih pas pake ini, ngelembabin juga b aja. masih byk moisturizer yg jauh lbh bgs dan affordable. repurchase? absolutely no",2,Combination,18 and Under,-1,tekstur thick karna bentuk cream lumayan berat sih kayak pake something yg numpuk bgt wajah gaada efek sih pas pake ngelembabin b aja byk moisturizer yg lbh bgs affordable repurchase absolutely no
6022,Laneige,Water Bank Ultra Moisture Cream,yuleee,,2018-11-21,"dari tekstur nya thick, cocok utk yg kulit kering. utk efek hydrating nya oke. tp di kulit ak yg normal kynya krg cocok. jadi aku mau jual aja, ini baru aku pake sedikit.. exp nov 2019. ak jual 2xx.xxx kalau ada yg minat (0895384226776 - wa).",4,Combination,25 - 29,1,tekstur nya thick cocok utk yg kulit kering utk efek hydrating nya oke tp kulit ak yg normal kynya krg cocok jual aja pake exp nov ak jual xxxxx yg minat wa
6023,Laneige,Water Bank Ultra Moisture Cream,inarochman,,2018-10-12,"Produk andalan aku setelah pensil alis etudehouse deh ini... Hahaha Buat kulit aku yang sangat kering tandus gini, dialah penolongku... Teksturnya lembut banget dan ringan banget. Gampang banget nyerap tapi efeknya berasa banget. Untuk harga segini sih worth it banget, ... Read more",5,Combination,25 - 29,1,produk andal pensil alis etudehouse deh hahaha kulit kering tandus gin tolong tekstur lembut banget ringan banget gampang banget nyerap efek asa banget harga gin sih worth it banget read more
6024,Laneige,Water Bank Ultra Moisture Cream,angelinenath,,2018-09-26,"suka bgt nih, teksturnyaa gampang buat di blend, pake dikit aja udah buat kulit lembab, pake ini sbg base makeup jg bagus banget karena dia buat muka glowing2 sehat, nilai plus lainnya dia ga berat di muka dan gaada wangi2 anehnya... sukaaa, yg aga sedih harganya yg mah ... Read more",5,Dry,18 and Under,1,suka bgt nih teksturnyaa gampang blend pake dikit aja udah kulit lembab pake sbg base makeup jg bagus banget muka glowing sehat nilai plus ga berat muka gaada wangi aneh sukaaa yg aga sedih harga yg mah read more
6025,Laneige,Water Bank Ultra Moisture Cream,rianbeauty,,2018-07-22,tekstur nya solid banget pake dikit d muka juga udah bisa ngecover semua wajah aku jadi awet banget karna sekali pake nya juga cuma dikit....bikin kulit lembab n kenyal n sehat sih tapi muka aku kombinasi jadi kalo pake ini doank muka malah jadi keliatan gak seger klo d ... Read more,5,Combination,25 - 29,1,tekstur nya solid banget pake dikit d muka udah ngecover wajah awet banget karna pake nya dikitbikin kulit lembab n kenyal n sehat sih muka kombinasi kalo pake doank muka liat gak seger klo d read more
6026,Laneige,Water Bank Ultra Moisture Cream,rissaholics,,2018-07-08,my holly cream mosturizer! bikin lembab banget ringan di kulit cepat menyerap cocok sm kulitku tapi gak mencerahkan ya so far aku masih mencari mosturizer yang bisa membuat kulit aga menjadi lebih cerah,5,Combination,30 - 34,1,my holly cream mosturizer bikin lembab banget ringan kulit cepat serap cocok sm kulit gak cerah ya so far cari mosturizer kulit aga cerah
6027,Laneige,Water Bank Ultra Moisture Cream,Veronicaa_,,2018-06-23,"Beli yang travel size untuk coba-coba dulu. Teksturnya thick,cocoknya untuk dry-normal skin deh kayaknya. Soalnya skin type aku superrr oily acne prone skin dan kadang ini bikin jerawatan. Tapi yang aku suka ini bikin glowing dan lembab bangett,enak pakainya apalagi kal ... Read more",3,Oily,18 and Under,0,beli travel size cobacoba tekstur thickcocoknya drynormal skin deh kayak skin type superrr oily acne prone skin kadang bikin jerawat suka bikin glowing lembab bangettenak pakai kal read more
6028,Laneige,Water Bank Ultra Moisture Cream,thia123,,2018-06-10,Nyobain produk ini soalnya kadang kalo malem kulit gw berasa kering banget dibagian tertentu dan sampe rada gatel gt deh. Enak dipake buat skin care sblm tidur jd ngehydrate kulit. Cuma kalo dipake siang sih terlalu oily jatohnya. Beli yg full size dan packagingnya sih ... Read more,5,Oily,25 - 29,1,nyobain produk kadang kalo malem kulit gw asa kering banget sampe rada gatel gt deh enak dipake skin care sblm tidur jd ngehydrate kulit kalo dipake siang sih oily jatohnya beli yg full size packagingnya sih read more
6029,Laneige,Water Bank Ultra Moisture Cream,josephinealexandra,,2018-03-28,Bagus dan cocok di muka saya. Dulu saya menggunakan treatment dari dokter dan sekarang beralih ke laneige. Saya menggunakan moisture cream ini untuk layer keempat. Dan hasilnya sangat memuaskan. Kulit wajah tampak lebih halus❤️,5,Dry,19 - 24,1,bagus cocok muka treatment dokter alih moisture cream layer hasil muas kulit wajah halus
6030,La Mer,The Moisturizing Soft Cream,starrose,Recommend,2020-09-08,"Suka banget yg versi soft cream. Pertama kali coba pake yg travel size, ternyata cocok. Kulit wajah jadi cerah dan lembab. Pernah coba yg Cool Gel cuma jadi jerawatan banget. 1 bulan an jerawat baru ilang. Pingin nyobain yg CDLM tapi kok trauma takut jerawatan parah",5,Combination,30 - 34,1,suka banget yg versi soft cream kali coba pake yg travel size nyata cocok kulit wajah cerah lembab coba yg cool gel jerawat banget an jerawat ilang pingin nyobain yg cdlm trauma takut jerawat parah
6031,La Mer,The Moisturizing Soft Cream,cimy27,Recommend,2020-09-03,"Beli yg soft cream krn penasaran bedanya apa sama yg cream de lamer.. Karena skin aku kering jd menurut aku ini kurang melembabkan kulit aku.. Jd nya tiap pake harus lumayan banyak.. Results nya sama” bagus kaya cream de lamer, paginya kulit jd lebih kenyal, ngebantu ca ... Read more",4,Dry,25 - 29,1,beli yg soft cream krn penasaran beda yg cream de lamer skin kering jd melembabkan kulit jd nya pake lumayan results nya bagus kaya cream de lamer pagi kulit jd kenyal ngebantu ca read more
6032,La Mer,The Moisturizing Soft Cream,SathyaTika,Recommend,2020-06-25,"Baguss si aku paling suka sama wangi moisturizing la mer enak bgt , klo dr segi texture dan serap nya aku paling suka yg coolin gel cream , aku uda coba 3 versi cream nya klo yg soft cream ini si texture ny lbh sedikit kental di banding gel cream , dan pas di oles ke wa ... Read more",4,Combination,25 - 29,1,baguss si suka wangi moisturizing la mer enak bgt klo dr segi texture serap nya suka yg coolin gel cream uda coba versi cream nya klo yg soft cream si texture ny lbh kental banding gel cream pas oles wa read more
6033,La Mer,The Moisturizing Soft Cream,zit_noniek,Recommend,2020-06-16,"Soft Cream ini paling gampang meresap dan rasanya sangat halus di kulit (dibanding CDLM yang buttery atau Cool Gel yang jelly-ish), tapi karena sangat gampang meresap, saya jadi belum ada keinginan untuk beli full size karena takut cepat habis. Karena saya ada kecendura ... Read more",5,Combination,30 - 34,1,soft cream gampang resap halus kulit banding cdlm buttery cool gel jellyish gampang resap beli full size takut cepat habis kecendura read more
6034,La Mer,The Moisturizing Soft Cream,Hanatohana,Recommend,2020-06-15,"Awalnya pakai yang cool gel cream , bagus aja kalo ga buat make up,tp kalo pakai make up hasilnya kurang buat make up ngeblend, so cobain ndeh yg soft cream ini dan cocok buat make up jd nyatu dan ga berminyak, lembab seharian , so must try ya!!!!",4,,,1,pakai cool gel cream bagus aja kalo ga make uptp kalo pakai make up hasil make up ngeblend so cobain ndeh yg soft cream cocok make up jd nyatu ga minyak lembab so must try ya
6035,La Mer,The Moisturizing Soft Cream,ini_vina,Recommend,2020-04-10,"Kalo soal cream nurutku semua jenis cream la mer ttp yg terbaik, make nya tergantung utk jenis kulit apa. kl yg soft cream ini utk kulit normal-kombinasi, teksturnya beda dgn yg moisturizing cream yg lbh thick krn mmg lbh utk melembabkan. tp kl efek sama aja sih, bs lia ... Read more",5,Oily,35 - 39,1,kalo cream nurutku jenis cream la mer ttp yg make nya gantung utk jenis kulit kl yg soft cream utk kulit normalkombinasi tekstur beda dgn yg moisturizing cream yg lbh thick krn mmg lbh utk melembabkan tp kl efek aja sih bs lia read more
6036,La Mer,The Moisturizing Soft Cream,estipr,Recommend,2020-01-08,"sangat worth the price. coba ini pertama iseng karena pencarian utk nyembuhin kulit kering dan kerutan gara2 eyeserum sulwhasoo, lamer moist ini buat combi skin, bener2 ini sekali pake lsg beda, lsg kelihatan lembabnya, lsg kerutnya tersamarkan. dipake seminggu kulit ke ... Read more",5,Dry,40 - 44,1,worth the price coba iseng cari utk nyembuhin kulit kering kerut gara eyeserum lamer moist combi skin bener pake lsg beda lsg lihat lembabnya lsg kerut samar dipake minggu kulit read more
6037,La Mer,The Moisturizing Soft Cream,tachacantik,Recommend,2019-12-25,"Jujur aku suka moisturizer ini, karena kalau digunakan bareng dengan lotion nya akan berfungsi dengan sebaik mungkin.. cuma aku kurang suka aja sih, gak tau disebelah mana nya aku gak suka produk ini..",4,Dry,19 - 24,1,jujur suka moisturizer bareng lotion nya fungsi suka aja sih gak tau belah nya gak suka produk
6038,La Mer,The Moisturizing Soft Cream,Eldy313,Recommend,2019-10-20,"OMG aku bingung mau bilang apa antara bagus dan tidak bagusnya, krim ini dipakai dikiiit aja udah bikin glowing lembab sampe pagi (btw, aku pakainya malem doank ya.) trus muka jadi plump kenyal gitu langsung suka sejak pemakaian pertama efek healing nya juaraaa muka k ... Read more",5,Combination,19 - 24,1,omg bingung bilang bagus bagus krim pakai dikiiit aja udah bikin glowing lembab sampe pagi btw pakai malem doank ya trus muka plump kenyal gitu langsung suka pakai efek healing nya juaraaa muka k read more
6039,La Mer,The Moisturizing Soft Cream,nukedamayanti,,2019-07-09,"wanna cry when i use this product, sebagus itu asli ngebikin kulit super kenyaaaal glowiiing mencerahkan. ga ada wangi apa-apa, creamnya wrna putih teksturnya ga kental ga terlalu cair juga. langsung bs nutupin garis garis halus. cuma harganya mahaaaal hahaham",4,Oily,25 - 29,1,wanna cry when i use this product bagus asli ngebikin kulit super kenyaaaal glowiiing cerah ga wangi apaapa creamnya wrna putih tekstur ga kental ga cair langsung bs nutupin garis garis halus harga mahaaaal hahaham
