Brand,Product,UserName,SkinCond_Age,Recommend,PostDate,Review,Rating
Manyo Factory,Galactomyces Special Treatment Essence Cream,devisitorus,"Oily, 25 - 29",,21 Jan 2019,"Cream ini menurutku cream yang punya bau super ekstra, berbau semacem obat gitu. padahal aku orangnya toleran banget sama bau bau an, tapi buat yang satu ini, aku ngga bisa tolerir. Nyegrak banget pas dipake, dan baunya ngga ilang nempel di muka, annoying banget sih. pa ... Read more",4
Manyo Factory,Galactomyces Special Treatment Essence Cream,tutilestari,"Combination, 25 - 29",tutilestari recommends this product!,22 Nov 2018,"Cream ini nyaman banget dikulit, teksturnya krim padat tp mudah menyerap, ga ada wangi yang mengganggu, bikin kulit lembut, kalau untuk mencerahkan sih ga kelihatan ya, bikin kulit langsung plump gitu. Suka banget pokoknya yg berbau galactomyces tuh hehe bakal repurchas ... Read more",5
Manyo Factory,Galactomyces Special Treatment Essence Cream,fihiy07,"Combination, 35 - 39",,28 Sep 2018,sedihhh...awal2 pake emg moist bgt..bikin cerah..tp lama2 jd breakout parah semuka2...bentol2 gatel plus jerawat yg awalnya ga pernah separah ini..hikss...mungkin krn kulit aku sensian aja kaya cewe pms...repurchase? NO,3
Manyo Factory,Galactomyces Special Treatment Essence Cream,faufaa,"Combination, 19 - 24",,30 Jul 2018,"Akhirnya setelah selalu gagal tiap nyoba moisturizer, nemu yang oke :'') Nyobain samplenya dulu 2 sachet, di aku bisa buat seminggu karena aku cuma pake sekali per hari dan tipis-tipis. ❔💦Teksturnya cukup rich dan agak butuh waktu untuk nyerap, tapi nggak berat di muka ... Read more",5
Manyo Factory,Galactomyces Special Treatment Essence Cream,Dinda06,"Combination, 19 - 24",,13 Jul 2018,"Niat saat beli ini sih iseng karena udah masuk wishlist lama banget dan mengandung galactomyces yang pasti bikin kulitku nyaman, dulu udah pernah coba essencenya dan cocok. Awal2 pakai b aja, tapi aku notice setelah 1 bulanan pakai kok muka lumayan naik skin tonenya dan ... Read more",5
Biokos,White n' Clear Night Radiance Cream,Aisyahhumayro,"Combination, 19 - 24",Aisyahhumayro recommends this product!,26 Jul 2020,"produk ini bener2 buat wajah aku makin lembut, dan lumayan mencerahkan.. dan dia meresap ngga bikin greasy.. untuk bangun dipagi hari juga ga terus bikini wajah kilang minyakan walau kulit aku kombinasi - oily.. dan dia aman2 aja untuk jerawatku yang kadang muncul...",5
Biokos,White n' Clear Night Radiance Cream,yuandita26,"Combination, 25 - 29",yuandita26 recommends this product!,21 Jun 2020,"Sebenernya dia tuh bagus banget buat mencerahkan, tapi 1000 sayang bikin kulit berminyaakk. Padahal aku suka sama teksturnya, creamy, cepet nyerap and dingin gitu. Ga bikin breakout. Trus packagingnya pink, hygiene banget karena ada spatulanya. Wanginya juga enak, tapi ... Read more",4
Biokos,White n' Clear Night Radiance Cream,gusrihandayani,"Oily, 19 - 24",gusrihandayani recommends this product!,23 May 2020,"bagus banget produk nya bisa cerah dalam 4 minggu bikin kulit berseri dan lebih cerah gituu ditambah lagi udh ada vit a, c dan e nya jdi emg bgus bnget untuk kulit yg ingin putih secara alami tanpa ketergantungan",4
Biokos,White n' Clear Night Radiance Cream,assyfanurrf,"Normal, 19 - 24",assyfanurrf recommends this product!,16 May 2020,"cream malam dari biokos yang series white n clear ini bagus banget bikin kulit menjadi cerah ga bikin kusam, membantu menjaga elastisitas kulit dan kelembutannya sekaligus membuat wajah tampak lebih putih. Mengandung Vitamin C , Vitamin A, Vitamin E untuk merawat kulit ... Read more",5
Biokos,White n' Clear Night Radiance Cream,Elsaputrinopa,"Normal, 25 - 29",Elsaputrinopa recommends this product!,12 May 2020,"bagi yg suka pakai crem malam.. cobain ini deh.. bagus banget.. White N' Clear adalah rangkaian perawatan untuk mengatasi masalah hiperpigmentasi, serta menjadikan kulit putih muda berseri dalam 4 minggu. Biokos White N Clear Night Radiance Cream adalah krem malam yang ... Read more",5
Biokos,White n' Clear Night Radiance Cream,marianny12,"Normal, 19 - 24",marianny12 recommends this product!,06 May 2020,"Biokos White N Clear Night Radiance Cream adalah krem malam yang berfungsi ganda, membantu menjaga elastisitas kulit dan kelembutannya sekaligus membuat wajah tampak lebih putih. Mengandung Vitamin C (2,6-Dipalmitoyl Ascorbic Acid), Vitamin A, Vitamin E untuk merawat ku ... Read more",4
Biokos,White n' Clear Night Radiance Cream,reny,"Normal, 30 - 34",reny recommends this product!,05 May 2020,Aku mau kasih tau nih rahasia kulit cerah aku. Aku pake rangkaian perawatan dari Biokos white n clear Night cream perawatan yg bisa mengatasi masalah hiperpigmentasi serta menjadikan kulit muda berseri dlm waktu 4 mngg. Mengandung extrak mulberry yg membantu melindungi ... Read more,5
Biokos,White n' Clear Night Radiance Cream,ireskaputri,25 - 29,ireskaputri recommends this product!,30 Apr 2020,"Night cream yang bikin elastisitas kulit terjaga terus , lembab ,dan fresh banget setelah pake ini udh 2 mingguan Hasilnya nyata , selaon night cream aku juga pake rangkaian perawatan biokos white clear lain",5
Biokos,White n' Clear Night Radiance Cream,Vebri,"Oily, 30 - 34",Vebri recommends this product!,29 Apr 2020,setelah aku pakai cream malem dr biokos white n clear night cream ini kulitku emang jadi lbh cerah lhoooo....tapi cerahnya alami yaaaa...bkn putih pucat....natural bangetttttt😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍,5
Biokos,White n' Clear Night Radiance Cream,Anianv22,"Normal, 25 - 29",Anianv22 recommends this product!,29 Apr 2020,"Perawatan wajah yang mau masuk 30 an nih . Bagus banget karena untuk membantu menyamarkan kerutan pada wajah, dan membuat kulit wajah cerah berseri dan membuat kulit terasa lembab dan nyaman banget untuk di gunakan sehari-hari. Ini bagus banget",5
Biokos,White n' Clear Night Radiance Cream,Gisella_Fiandra,"Combination, 19 - 24",Gisella_Fiandra recommends this product!,29 Apr 2020,"Cream malam yg berfungsi untuk membantu menjaga elastisitas kulit dan kelembapannya. Mengandung vitamin C, vitamin A, vitamin E untuk merawat kulit serta ekstrak Mulberry membantu mengurangi pembentukan melanin, sehingga kulit tampak lebih cerah, dan lebih muda🥰",5
Biokos,White n' Clear Night Radiance Cream,Uum,"Normal, 25 - 29",Uum recommends this product!,26 Apr 2020,"suka banget sama rangkaian skincare white 'n clear ini, aku udah pakai hampir 3 bulanan dan untuk hasilnya jngan di tanya lagi deh, wajah aku kelihatan lebih cerah dan lebih fresh, jadi buat kamu yang lagi bingung cari perawatan untuk wajah mu, ini solusinya , so cobain ... Read more",5
Biokos,White n' Clear Night Radiance Cream,Elis260485,"Combination, 35 - 39",Elis260485 recommends this product!,24 Apr 2020,"cream mlam biokos white & clear ini tuh punya fungsi ganda loh ya jadi selain tuk menjaga kelembaban , mencerah kan dia juga tuk memutih kan ya dengan kand vit C, vit A dan vit E nya serta extra mulberri nya mka smakin terlindungi dech kulit qt ini",5
Biokos,White n' Clear Night Radiance Cream,Ayakitty,18 and Under,Ayakitty recommends this product!,23 Apr 2020,"BIOKOS White 'n Clear Night Radiance Cream. Rangkaian perawatan untuk mengatasi masalah hiperpigmentasi, serta menjadikan kulit putih muda berseri dalam 4 minggu. Active Ingredients : Bio - Mulberry Exract, Lactic Acid, Vitamin A, C, E, Pro Vitamin B5, Ginkgo Biloba, Al ... Read more",5
Biokos,White n' Clear Night Radiance Cream,andiena2327,"Oily, 30 - 34",andiena2327 recommends this product!,19 Apr 2020,white N clear dari biokos mampu mencerahkan dan sekaligus menjdkan wajah cerah bersinar gunakan malam hari sebelum tidur sbtlh dibershkan dengan sbun wajah.lalu pakai krem malam nya scara rutin hasil akan maksimal.,5
Biokos,White n' Clear Night Radiance Cream,Novi_susanti58,"Normal, 25 - 29",Novi_susanti58 recommends this product!,19 Apr 2020,"Suka deh sama skincare dari biokos ini yang series white n clear night cream ini aku baru sebulanan pakai night cream nya udah kelihatan perubahan pada kulit wajah aku jadi lebih lembab dan cerah,teksturnya yang lembut dan cepet meresap dikulit wajah aku bikin aku tamba ... Read more",5
Biokos,White n' Clear Night Radiance Cream,julie84,"Dry, 35 - 39",julie84 recommends this product!,13 Apr 2020,Krem malam yg ringan banget buat kulit sensitif ku. Dalam hitungan hari bisa mencerahkan kulit ku yg sudah mulai kusam dan flek hitam. Juga tidak bikin ketergantungan nich..biarpun beberpaa hari gak pakai karena capek 😁,5
Biokos,White n' Clear Night Radiance Cream,Anesta,"Oily, 25 - 29",Anesta recommends this product!,09 Apr 2020,"Memiliki kulit wajah bersih dan berseri merupakan impian semua orang, terutama kaum wanita. Bukan tanpa alasan, kulit wajah bersih dan berseri akan meningkatkan rasa percaya diri seseorang. Dengan demikian, orang tersebut akan santai menjalani hari-harinya. Nah apa sih ... Read more",5
Biokos,White n' Clear Night Radiance Cream,Sridirman,"Dry, 40 - 44",Sridirman recommends this product!,08 Apr 2020,Aku paling cocok dech dgn wnc night cream dari biokos ini krn yg tadinya wajahku keliatan kusam dan ada flek di wajah sekarang sdh agak memudar dan wajahku sdh nggak kusam lagi Pokoknya bagus banget dech,5
Biokos,White n' Clear Night Radiance Cream,GEE_DP,"Combination, 30 - 34",GEE_DP recommends this product!,08 Apr 2020,"pertama kali cobain produk ini aku udah ngerasa kalo kulit aku beneran berubah dr awal pemakaian ... kulit aku jadii semakin cerah,,bersinar,,glowing dan kencang ... pokoknyaa rekomen bgt buat kalian yg pen bgt ngerawat wajah tapi dg produk yg sgt aman buat kulit ,,BIOK ... Read more",5
Biokos,White n' Clear Night Radiance Cream,syifadwitival,"Oily, 19 - 24",syifadwitival recommends this product!,06 Apr 2020,"ini rahaasiaa kulit ceraahnya akuu, tapi gak buat kulit tipis tetapi tetap terasa lembab karna udah ada kandungan mulberry extrak yang meregenerasi sel kulit di malam hari sehingga mampu membantu mencerahkan kulit dan ini gampang menyerap gak lengket di kulit",5
Biokos,White n' Clear Night Radiance Cream,oktinovianti,30 - 34,oktinovianti recommends this product!,06 Apr 2020,"product yang aman untuk d gunakan, halal dan hasil ny memuaskan banget... white n clear night radience dari biokos memang the best banget... membuat kulit terasa kenyal dg mulberry extract yg mencerah kan kulit wajah dan tidak terasa kusam, recommended bnget dech, burua ... Read more",5
Biokos,White n' Clear Night Radiance Cream,DewiRth4_,"Oily, 19 - 24",DewiRth4_ recommends this product!,03 Apr 2020,"Cream superrr andalan banget,baru pemakaina mau sebulan reaksinya sudah mulai terlihatt😍😍 cintah bangett dengan kandungan mulberry membuat kulit wajahku cerah bersih,bikin aku percaya diri yang awalnya ragu ragu sekarang jadi cintahh banget🤩💃",5
Biokos,White n' Clear Night Radiance Cream,rinawati95,19 - 24,rinawati95 recommends this product!,01 Apr 2020,"biokos white N clear adalah crem night crem radiance yang selalu jadi kesuakaan aku karena crem malam ini bisa menjaga elastisitas kulit dan kelembutanya sekaligus wajah aku tampak lebih cerah dan putih dari sebelumya crem malam ini ada mengandung vitaminc,vitaminA,dan ... Read more",5
Biokos,White n' Clear Night Radiance Cream,EkaRosi93,"Normal, 19 - 24",EkaRosi93 recommends this product!,01 Apr 2020,Night cream yang beneran dapat menutrisi kulit dengan extract mulberry yang diformulasikan untuk mencerahkan kulit wajah dan tentunya nyaman banget digunakan karena teksturnya yang lembut dikulit sekaligus mencerahkan,5
Biokos,White n' Clear Night Radiance Cream,erna123,"Normal, 35 - 39",erna123 recommends this product!,31 Mar 2020,"cinta bgt nich pke produk ini dpkai mlm hari mau tidur wajah jd kenyal dan cerah sperti muda kembali,, kulit jadi glowing dan bercahaya 😘💖 kemana pun aku pergi pasti dbawa I love white n clear night radiance cream",5
Biokos,White n' Clear Night Radiance Cream,meiithaa_nurul,"Normal, 25 - 29",meiithaa_nurul recommends this product!,30 Mar 2020,"suka banget sama product ini, baru coba2 awalnya tapi begitu pakek langsung jatuh cinta. bahan aktifnya BioMulberry extractpas dibuka, baunya wangi banget sumpah Wangi vanila campur bunga2an gitu.. Teksturnya lebih encer drpd night cream2 lain, mudah meresap, nyaman ban ... Read more",5
Biokos,White n' Clear Night Radiance Cream,Yuniliberty,"Normal, 25 - 29",Yuniliberty recommends this product!,30 Mar 2020,awalnya aku ragu buat nyobain night creamnya dari biokos yg White N Clear ini. karena aku sama sekali belum pernah nyobain. dan akhirnya aku memberanikan diri untuk beli ini cream. ternyata hasilnya tidak seperti yang aku takutin. sekarang wajah aku kelihatan lebih bers ... Read more,5
Biokos,White n' Clear Night Radiance Cream,diahastrid17,"Combination, 19 - 24",diahastrid17 recommends this product!,29 Mar 2020,"syukaaaaaaa bangeet sama krim yang satu ini. yang ngga lengket dan fungsi gandanya itu.. semenjak make ini, kulitku ngerasa jauh beda banget sebelum make ini. yang dulunya kusam sekarang cerah yang dulunya banyak flak sekarang tersamarkan. so i'm love it!",5
Biokos,White n' Clear Night Radiance Cream,arni,"Oily, 35 - 39",arni recommends this product!,28 Mar 2020,"krim malam kesukaan akuhhh.. biokos white N clear night Radiance cream.. karena krem ini berfungsi ganda yang bisa menjaga elastisitas dan kelembutan sekalgus wajah tampak lebih putih.. yang mempunyai kandungan vit A, vit E, Vit C untuk merawat kulit dan ekstrak mulberr ... Read more",5
Biokos,White n' Clear Night Radiance Cream,lianaaqila,30 - 34,lianaaqila recommends this product!,27 Mar 2020,krim malam nya enak bnget ngak lengket dan sangat ringan....dan mampu mencerahkan dan memudarkan dari flek hitam yg baru muncul sekitaran hidung dan pipi💃aroma nya juga enak bnget tidak menyengat...pokok nya produk ini keren banget menurut ku 😍😍😘😘 manteman wajib co ... Read more,5
Biokos,White n' Clear Night Radiance Cream,Auzimauliza,"Dry, 25 - 29",Auzimauliza recommends this product!,27 Mar 2020,Makin lama makin jatuh cinta sama cream malem ini bikin kulit cerah banget..wajib nyoba ya guys .aku pake ini uda lama banget fan hasilnya bener* nyata awlanya kulit aku kusam sekarang jadi cerah...hehhhe,5
Biokos,White n' Clear Night Radiance Cream,Reline,19 - 24,Reline recommends this product!,27 Mar 2020,"awalnya sih aku iseng² aja coba setelah liat di sosmed gitu. pertama aku cobain takut jdi jerawatan dll, eh taunya ga dong. setelah rutin aku pake muka aku jadi lebih lembab, halus, dan bekas jerawat aku lama² samar gitu. dan juga lebih cerah dari sebelumnya😊. ga usah ... Read more",5
Biokos,White n' Clear Night Radiance Cream,Mustika,"Normal, 19 - 24",Mustika recommends this product!,26 Mar 2020,"Nah jadi ceritanya dulu aku cuman mau coba coba aja karna penasaran kan setelah aku coba pakai cream malam biokos wnc ini ternyata cocok banget dia membuat elastis kulit aku jadi lembut terus wajah aku juga tampak lebih putih,yah pastinya ada vit a dan e nya dong,jadi a ... Read more",5
Biokos,White n' Clear Night Radiance Cream,Murnila,19 - 24,Murnila recommends this product!,26 Mar 2020,"hai, aku seneng banget nih ! dengan kulit wajahku sekarang yang lembab, lebih putih dan tampak lebih kencang. karna aku pakai dari biokos white n clear night radiance cream yang mengandung vitamin C, dan Vitamin E untuk merawat kulitku😊❤",5
Biokos,White n' Clear Night Radiance Cream,Atikaangraini,19 - 24,Atikaangraini recommends this product!,25 Mar 2020,"Awal nya aku ikut""an kwn make skincare biokos ini.. krn aku takut ga serasi dgn kulit wajah ku jd aku coba yg night cream nya dan facial foam nya.. ternyata hasilnya sangat"" memuaskan wajahku terasa lembab, sehat, dan cerah dalam waktu 2 mggu stlh aku pake. Setelah itu ... Read more",5
Biokos,White n' Clear Night Radiance Cream,Upiaaak,25 - 29,Upiaaak recommends this product!,24 Mar 2020,"baru pertama pake skincare, suka banget. kulit jadi lebih terawat dan lebih lembab. Pemakaian rutin buat kulit aku lebih cerah dari sebelumnya. recomended banget pokoknyaaa ❤️ produknya juga halal, aman buat kita guys 😇",5
Biokos,White n' Clear Night Radiance Cream,Farinka,"Dry, 25 - 29",Farinka doesn't recommend this product!,10 Mar 2020,"pas nikah dikasih produk ini buat hantaran, karena adek saya bilang ini produk bagus jadi saya beranikan diri mencoba, sayangnya, ternyata ga cocok di kulit aku yang kering dan sensitif ini. merah2 gatel dan to heavy aja rasanya, tapi dihabisin juga karena g suka mubadz ... Read more",3
Biokos,White n' Clear Night Radiance Cream,lisa13,"Combination, 25 - 29",lisa13 doesn't recommend this product!,23 Nov 2019,"aku tidak merasakan efek yang signifikan kayak day cream-nya. teksturnya lengket, bikin wajah terasa tebal. komedogenik. packaging jar with spoon yang bisa menjaga agar tetap higenis. wanginya seger. repurchase? no",2
Biokos,White n' Clear Night Radiance Cream,farahannisa773,"Combination, 18 and Under",farahannisa773 recommends this product!,12 Sep 2019,"PRELOVED BIOKOS WHITE AND CLEAR RADIANT NIGHT CREAM Karena mau ganti skincare lain ,bisa pc buat tanya tanya harga,domisili,dan cek ongkir. Cuman satu kali pakai,masih ada spatula nya dan box nya Bisa WA: 081252993817 Ig:rararafaranns_",4
Biokos,White n' Clear Night Radiance Cream,hestiwandari,"Combination, 19 - 24",,01 Sep 2019,"aku udah 3 hari ini pake night creamnya biokos white n clear,nggak tau kenapa setiap make sambil agak dipijit sama diusap usap pake jari terus kayak nggak tau itu kulit mati nya keangkat atau creamnya yg aku kebanyakan make,jadi semakin diusap gitu kayak daki. ada yg gi ... Read more",3
